"","seqnames","start","end","width","strand","name","tx_id","tx_name","exactTSS","idx","Log2FC","FDR","MeanDiff","Log2FC_C"
"177","chr2",68734686,68734810,125,"+","ARHGAP25",8341,"NM_001007231",68734811,3689,-0.231815801657568,0.56564967226392,-0.020508756733987,-0.231815801657568
"178","chr2",68735252,68735376,125,"+","ARHGAP25",8345,"NM_001364821",68735377,3690,-0.657043410611583,0.0497434310139386,-0.0220831506321064,-0.657043410611583
"179","chr2",68774785,68774909,125,"+","ARHGAP25",8346,"NM_001166276",68774910,3710,-0.208862536126078,0.294929770618885,-0.0370759390963217,-0.208862536126078
"180","chr2",73984785,73984909,125,"+","TET3",8444,"NM_001287491",73984910,4172,0.0215288959118442,0.873776595066151,0.00133237275200422,0.0215288959118442
"181","chr2",74002567,74002691,125,"+","TET3",8445,"NM_001366022",74002692,4179,-0.723515233569683,0.0395190000890805,-0.0640490341988255,-0.723515233569683
"182","chr2",96536627,96536751,125,"+","ARID5A",8635,"NM_001319085",96536752,4895,0.557728767411258,2.64540057973078e-05,0.090367621111737,0.557728767411258
"183","chr2",96537754,96537878,125,"+","ARID5A",8641,"NM_001319092",96537879,4897,-0.021411125616579,0.817006692769093,-0.000760155739638384,-0.021411125616579
"184","chr2",101697578,101697702,125,"+","MAP4K4",8702,"NM_145686",101697703,5315,-0.680090813312886,0.0275450109797857,-0.0437293709753353,-0.680090813312886
"185","chr2",101697582,101697706,125,"+","MAP4K4",8703,"NM_001242559",101697707,5315,-0.680090813312886,0.0275450109797857,-0.0437293709753353,-0.680090813312886
"186","chr2",101698140,101698264,125,"+","MAP4K4",8736,"NM_001384549",101698265,5316,0.0574186290178307,0.992690745093628,0.00180486423435818,0.0574186290178307
"187","chr2",108533546,108533670,125,"+","LIMS1",8831,"NM_001371496",108533671,5576,-0.137493826022713,0.853791305679602,-0.00799256205658465,-0.137493826022713
"188","chr2",108534345,108534469,125,"+","LIMS1",8832,"NM_001193483",108534470,5577,0.102910759668759,0.704433640354753,0.0315656024193041,0.102910759668759
"189","chr2",108580054,108580178,125,"+","LIMS1",8835,"NM_001371497",108580179,13200,-1.25501137077138,0.249883944269017,-0.00769874560920195,-1.25501137077138
"190","chr2",108588181,108588305,125,"+","LIMS1",8836,"NM_001193488",108588306,5586,-0.566753519698939,0.0170510318100521,-0.0514369531259568,-0.566753519698939
"191","chr2",108621126,108621250,125,"+","LIMS1",8839,"NM_001371500",108621251,5598,0.195108801138111,0.707404253203428,0.00513267009857529,0.195108801138111
"192","chr2",169066952,169066999,48,"+","DHRS9",9427,"NM_001289763",169067077,7700,-0.532529174688028,0.6496980125172,-0.0141518278415154,-0.532529174688028
"193","chr2",169069500,169069562,63,"+","DHRS9",9429,"NM_001376924",169069563,7703,0.490219518441746,0.0866488721343901,0.0247594537729354,0.490219518441746
"194","chr2",169072500,169072574,75,"+","DHRS9",9430,"NM_001142270",169072575,7706,-0.368087864908196,0.452225449144264,-0.0169282663191855,-0.368087864908196
"195","chr2",169080982,169080999,18,"+","DHRS9",9431,"NM_001142271",169081107,7709,-0.585545022987511,0.686068570818295,-0.0105862918455717,-0.585545022987511
"196","chr2",172555248,172555372,125,"+","PDK1",9494,"NR_103731",172555373,7917,-1.0550653893705,0.0715868685323095,-0.0137705332608164,-1.0550653893705
"197","chr2",172556000,172556089,90,"+","PDK1",9495,"NR_103729",172556090,7919,-0.165097059930251,0.623214886042558,-0.0214395016964748,-0.165097059930251
"198","chr2",201115979,201115999,21,"+","CFLAR",9784,"NM_001127184",201116104,8934,-0.554786598213238,0.0490060181083789,-0.0366022710056055,-0.554786598213238
"199","chr2",201116039,201116163,125,"+","CFLAR",9786,"NM_001308043",201116164,8935,-0.113767741126133,0.540454460299025,-0.0116839154915196,-0.113767741126133
"200","chr2",201118366,201118490,125,"+","CFLAR",9802,"NM_001351591",201118491,8939,-0.362828277009184,0.663680429027846,-0.00681872395671208,-0.362828277009184
"201","chr2",201118591,201118715,125,"+","CFLAR",9804,"NR_147252",201118716,8940,-0.204828841317594,0.95218071256477,-0.0108297515895145,-0.204828841317594
"202","chr2",201129204,201129328,125,"+","CFLAR",9810,"NM_001351592",201129329,8950,0.665061425152269,0.446951112062904,0.00960911003082351,0.665061425152269
"203","chr2",201132656,201132780,125,"+","CFLAR",9811,"NM_001202518",201132781,8953,-0.259865398098407,0.84368130841817,-0.00326488680305849,-0.259865398098407
"204","chr2",201233318,201233442,125,"+","CASP8",9820,"NM_001228",201233443,8976,-0.334217530903224,0.551382599010766,-0.0253811760520124,-0.334217530903224
"205","chr2",201233338,201233462,125,"+","CASP8",9822,"NM_033358",201233463,8976,-0.334217530903224,0.551382599010766,-0.0253811760520124,-0.334217530903224
"206","chr2",201258000,201258034,35,"+","CASP8",9824,"NM_001080125",201258035,8989,-0.545152871132083,0.0450344690304259,-0.0447076412941059,-0.545152871132083
"207","chr2",201260411,201260499,89,"+","CASP8",9826,"NM_001372051",201260536,8991,-0.281454837050753,0.786733330408023,-0.00799880982318105,-0.281454837050753
"208","chr2",237085316,237085440,125,"+","COPS8",10460,"NM_198189",237085441,10773,-0.095655719577889,0.913750405996517,-0.000529887112438659,-0.095655719577889
"209","chr2",237085764,237085888,125,"+","COPS8",10461,"NM_006710",237085889,10774,0.231641484868758,0.182807184794851,0.0507402500047146,0.231641484868758
"210","chr2",6865820,6865944,125,"-","CMPK2",10647,"NM_001256478",6865820,67,0.50096281182272,0.017632922494912,0.0716979800828909,0.50096281182272
"211","chr2",6866636,6866760,125,"-","CMPK2",10649,"NR_046236",6866636,69,0.301525238984065,0.853791305679602,0.00203594321815431,0.301525238984065
"212","chr2",32265000,32265011,12,"-","NLRC4",10990,"NM_001199138",32264887,1719,-0.560184111521627,0.133712954158696,-0.0149503993025675,-0.560184111521627
"213","chr2",32265621,32265745,125,"-","NLRC4",10987,"NM_001199139",32265621,1720,-0.532238443750718,0.224448324948467,-0.0362179966064886,-0.532238443750718
"214","chr2",32265744,32265868,125,"-","NLRC4",10988,"NM_001302504",32265744,1720,-0.532238443750718,0.224448324948467,-0.0362179966064886,-0.532238443750718
"215","chr2",46915807,46915931,125,"-","MCFD2",11141,"NM_001171509",46915807,2669,-0.0051785301405525,0.770009346670111,-0.000498517848542601,-0.0051785301405525
"216","chr2",46915869,46915993,125,"-","MCFD2",11137,"NM_001171506",46915869,2669,-0.0051785301405525,0.770009346670111,-0.000498517848542601,-0.0051785301405525
"217","chr2",46916054,46916178,125,"-","MCFD2",11143,"NM_001171510",46916054,2670,-0.308449949555407,0.153893072441645,-0.0147387991591269,-0.308449949555407
"218","chr2",46916113,46916237,125,"-","MCFD2",11138,"NM_001171507",46916113,2670,-0.308449949555407,0.153893072441645,-0.0147387991591269,-0.308449949555407
"219","chr2",46941856,46941980,125,"-","MCFD2",11139,"NM_001171508",46941856,2676,-0.194287218388067,0.865688588773322,-0.00757808089091052,-0.194287218388067
"220","chr2",47174208,47174332,125,"-","CALM2",11146,"NM_001305626",47174208,12836,-0.63664305714814,0.83924945252972,-0.00162118295594662,-0.63664305714814
"221","chr2",47176512,47176636,125,"-","CALM2",11149,"NM_001743",47176512,2739,-0.158163215611265,0.716237728777788,-0.0440341554320655,-0.158163215611265
"222","chr2",47176624,47176748,125,"-","CALM2",11147,"NM_001305624",47176624,2739,-0.158163215611265,0.716237728777788,-0.0440341554320655,-0.158163215611265
"223","chr2",47177000,47177061,62,"-","CALM2",11148,"NM_001305625",47176937,2740,-0.666616392584037,0.0872772239326309,-0.0255057718898641,-0.666616392584037
"224","chr2",65366779,65366903,125,"-","SPRED2",11296,"NM_001128210",65366779,3541,0.369946084269447,0.165322127701358,0.0247440754372192,0.369946084269447
"225","chr2",65432600,65432724,125,"-","SPRED2",11297,"NM_181784",65432600,3552,-0.221529691586925,0.15139821167327,-0.0336620416355447,-0.221529691586925
"226","chr2",69437436,69437499,64,"-","NFU1",11330,"NM_015700",69437436,3767,-0.276707015843543,0.18452709488387,-0.0436330469556296,-0.276707015843543
"227","chr2",69437629,69437753,125,"-","NFU1",11333,"NM_001002756",69437629,3768,0.00586130013548895,0.892885049525294,0.000969428041493414,0.00586130013548895
"228","chr2",69439568,69439692,125,"-","NFU1",11335,"NM_001374284",69439568,12983,-0.517819674217649,0.525067764093167,-0.0028821659693229,-0.517819674217649
"229","chr2",70293225,70293349,125,"-","SNRPG",11397,"NM_001317167",70293225,3921,0.252656127433947,0.143391137013413,0.0316310461541817,0.252656127433947
"230","chr2",70293459,70293499,41,"-","SNRPG",11398,"NM_001317168",70293459,3921,0.252656127433947,0.143391137013413,0.0316310461541817,0.252656127433947
"231","chr2",70293741,70293865,125,"-","SNRPG",11400,"NM_003096",70293741,3922,-0.0513581777418459,0.945106959054936,-0.0100105277272773,-0.0513581777418459
"232","chr2",70293772,70293896,125,"-","SNRPG",11401,"NM_001317165",70293772,3922,-0.0513581777418459,0.945106959054936,-0.0100105277272773,-0.0513581777418459
"233","chr2",74440584,74440708,125,"-","RTKN",11504,"NM_001015056",74440584,4223,0.568134048219801,0.129445050002952,0.0224797079415903,0.568134048219801
"234","chr2",74442000,74442062,63,"-","RTKN",11503,"NM_001015055",74441938,4225,0.794224611873861,0.422590054741005,0.00901117337813224,0.794224611873861
"235","chr2",74499604,74499728,125,"-","LBX2",11511,"NM_001282430",74499604,4244,0.487153130409558,0.551942131961331,0.00596764012085752,0.487153130409558
"236","chr2",74503317,74503441,125,"-","LBX2",11512,"NM_001009812",74503317,4246,0.431109272831697,0.128713214277685,0.0523118296808795,0.431109272831697
"237","chr2",86790914,86790999,86,"-","CD8A",11616,"NM_001768",86790914,4693,-0.22563844571543,0.886324146626091,-0.00112415812669414,-0.22563844571543
"238","chr2",86791715,86791839,125,"-","CD8A",11614,"NR_027353",86791715,13099,1.28116056846332,0.60102099107934,0.00300321869262213,1.28116056846332
"239","chr2",86808043,86808167,125,"-","CD8A",11618,"NM_001382698",86808043,4695,-0.439903978496262,0.348211322159961,-0.00920165564144472,-0.439903978496262
"240","chr2",86808500,86808521,22,"-","CD8A",11615,"NM_001145873",86808397,4696,-0.653455294802603,0.0953370593038864,-0.0244528226607674,-0.653455294802603
"241","chr2",99141181,99141305,125,"-","TSGA10",11742,"NR_146001",99141181,5113,-0.31020019140779,0.482550223475642,-0.0204628452983834,-0.31020019140779
"242","chr2",99141500,99141554,55,"-","TSGA10",11743,"NM_001349012",99141430,11764,-0.932306768304912,0.0583504771869825,-0.0175168864876757,-0.932306768304912
"243","chr2",99141704,99141828,125,"-","TSGA10",11744,"NM_001349014",99141704,11764,-0.932306768304912,0.0583504771869825,-0.0175168864876757,-0.932306768304912
"244","chr2",99155000,99155067,68,"-","TSGA10",11746,"NM_001349013",99154943,5115,0.0850443223525064,0.750693962396461,0.00365382460652303,0.0850443223525064
"245","chr2",109613668,109613792,125,"-","SEPTIN10",11849,"NM_001321513",109613668,5650,-0.0814126481526179,0.676369905902573,-0.0121054040848749,-0.0814126481526179
"246","chr2",109614000,109614091,92,"-","SEPTIN10",11852,"NM_001321496",109613967,5651,0.217174165137436,0.0269866977389036,0.0925648797715978,0.217174165137436
"247","chr2",130342165,130342289,125,"-","CCDC115",12052,"NM_001321119",130342165,6494,-0.248005038849871,0.0910329525544924,-0.0460534740831252,-0.248005038849871
"248","chr2",130342682,130342806,125,"-","CCDC115",12055,"NM_001321118",130342682,6495,0.0238063756427375,1,0.00736483932582477,0.0238063756427375
"249","chr2",135530586,135530710,125,"-","ZRANB3",12104,"NM_001286568",135530586,6616,-0.349133745194199,0.0596615410419539,-0.0773797102099177,-0.349133745194199
"250","chr2",135530731,135530855,125,"-","ZRANB3",12105,"NM_001286569",135530731,6616,-0.349133745194199,0.0596615410419539,-0.0773797102099177,-0.349133745194199
"251","chr2",135531219,135531343,125,"-","ZRANB3",12106,"NM_032143",135531219,6617,-0.0807066384853319,0.750929151919705,-0.0259627041916668,-0.0807066384853319
"252","chr2",157838631,157838755,125,"-","ACVR1",12251,"NM_001347667",157838631,7325,0.641753019310738,0.0746096454704928,0.027701131634575,0.641753019310738
"253","chr2",157875000,157875124,125,"-","ACVR1",12252,"NM_001105",157875000,7326,-0.268302507853693,0.952773501507274,-0.00189767139229069,-0.268302507853693
"254","chr2",157875863,157875987,125,"-","ACVR1",12253,"NM_001347663",157875863,7327,0.174561337299856,0.578278349875686,0.00634025997983799,0.174561337299856
"255","chr2",157876331,157876455,125,"-","ACVR1",12257,"NM_001111067",157876331,7328,0.119178798385667,0.393105345376579,0.0183167107347971,0.119178798385667
"256","chr2",164841433,164841499,67,"-","COBLL1",12318,"NM_001278461",164841433,7577,0.69446419974172,0.0980661582357805,0.0245590182266846,0.69446419974172
"257","chr2",164841824,164841948,125,"-","COBLL1",12320,"NM_001365672",164841824,7578,0.296387764063374,0.491788250996159,0.0142904893626479,0.296387764063374
"258","chr2",164842077,164842201,125,"-","COBLL1",12317,"NM_001365671",164842077,7579,0.533372261614343,0.330669915425032,0.0109020403521311,0.533372261614343
"259","chr2",176002268,176002392,125,"-","LNPK",12452,"NM_001305011",176002268,8121,-0.213204596135366,0.627153414524337,-0.0317731995762265,-0.213204596135366
"260","chr2",176002346,176002470,125,"-","LNPK",12455,"NM_001305008",176002346,8121,-0.213204596135366,0.627153414524337,-0.0317731995762265,-0.213204596135366
"261","chr2",176002821,176002945,125,"-","LNPK",12454,"NR_130941",176002821,8122,-1.11905349731018,0.17155950731517,-0.00945887620147005,-1.11905349731018
"262","chr2",191151000,191151119,120,"-","STAT4",12630,"NM_003151",191150995,8540,0.84158912404217,0.0360161191929935,0.0162829750617354,0.84158912404217
"263","chr2",191151597,191151721,125,"-","STAT4",12631,"NM_001243835",191151597,8541,0.487365276856605,0.637250101024495,0.00434154065265022,0.487365276856605
"264","chr2",201642671,201642795,125,"-","TMEM237",12718,"NM_152388",201642671,9006,0.593286522131494,0.0187924144737504,0.043580168640952,0.593286522131494
"265","chr2",201643504,201643628,125,"-","TMEM237",12719,"NM_001044385",201643504,9008,-0.26076193726571,1,-0.000910516757131516,-0.26076193726571
"266","chr2",207134138,207134262,125,"-","KLF7",12765,"NM_001270944",207134138,12354,-0.336019713813233,0.954405798853278,-0.00272814092590517,-0.336019713813233
"267","chr2",207165949,207165999,51,"-","KLF7",12766,"NM_003709",207165949,9243,-0.1200463178012,0.34843934046939,-0.00437179378044632,-0.1200463178012
"268","chr2",207166187,207166311,125,"-","KLF7",12767,"NR_073108",207166187,9244,-0.0929486686581746,0.41039344907122,-0.0393088195605177,-0.0929486686581746
"269","chr2",207166857,207166981,125,"-","KLF7",12768,"NM_001270942",207166857,9245,-0.321000129851305,0.0188266719021662,-0.0812701747764994,-0.321000129851305
"270","chr2",207167247,207167371,125,"-","KLF7",12769,"NM_001270943",207167247,9246,-0.312223735200226,0.118307869733016,-0.0527202815623074,-0.312223735200226
"271","chr2",207625000,207625113,114,"-","METTL21A",12773,"NM_001330136",207624989,9308,0.202322666553009,0.0768706823268568,0.0372256536185025,0.202322666553009
"272","chr2",207625379,207625499,121,"-","METTL21A",12782,"NM_001127395",207625379,9308,0.202322666553009,0.0768706823268568,0.0372256536185025,0.202322666553009
"273","chr2",207625395,207625499,105,"-","METTL21A",12776,"NM_001308021",207625395,9308,0.202322666553009,0.0768706823268568,0.0372256536185025,0.202322666553009
"274","chr2",207626054,207626178,125,"-","METTL21A",12774,"NM_001330132",207626054,9310,0.0886884033401537,0.61364777599246,0.00338652305336427,0.0886884033401537
"275","chr2",219177000,219177050,51,"-","CNPPD1",12914,"NM_015680",219176926,9817,-0.349148238819207,0.0663029497016862,-0.0596830497830054,-0.349148238819207
"276","chr2",219177175,219177299,125,"-","CNPPD1",12916,"NM_001321391",219177175,9817,-0.349148238819207,0.0663029497016862,-0.0596830497830054,-0.349148238819207
"277","chr2",219178107,219178231,125,"-","CNPPD1",12918,"NM_001321389",219178107,9819,-0.0595256186560613,0.808540835677451,-0.00988312238026234,-0.0595256186560613
"278","chr2",219178157,219178281,125,"-","CNPPD1",12919,"NM_001321390",219178157,9819,-0.0595256186560613,0.808540835677451,-0.00988312238026234,-0.0595256186560613
"279","chr2",219243632,219243756,125,"-","GLB1L",12925,"NM_001286427",219243632,9837,0.30917053465395,0.185986396201809,0.0385557190579645,0.30917053465395
"280","chr2",219245445,219245499,55,"-","GLB1L",12926,"NM_001286423",219245445,9838,0.20742467463031,0.554472802113466,0.0183403864777965,0.20742467463031
"281","chr2",224570000,224570080,81,"-","CUL3",12977,"NM_001257198",224569956,15444,-2.35366878903822,0.128440374800693,-0.00665516740214176,-2.35366878903822
"282","chr2",224585364,224585488,125,"-","CUL3",12978,"NM_003590",224585364,10045,-0.220275122523831,0.503967943371504,-0.0451231261394867,-0.220275122523831
"283","chr2",224585398,224585499,102,"-","CUL3",12979,"NM_001257197",224585398,10045,-0.220275122523831,0.503967943371504,-0.0451231261394867,-0.220275122523831
"284","chr2",240558000,240558113,114,"-","ANKMY1",13148,"NM_001282771",240557989,11135,0.258979704001691,0.158939667144155,0.0139031067786811,0.258979704001691
"285","chr2",240561065,240561189,125,"-","ANKMY1",13153,"NM_001308375",240561065,11139,-0.0126492116247909,0.981347270332408,-0.0051383140985185,-0.0126492116247909
"286","chr2",240561111,240561235,125,"-","ANKMY1",13159,"NM_001354026",240561111,11139,-0.0126492116247909,0.981347270332408,-0.0051383140985185,-0.0126492116247909
"287","chr3",23945161,23945285,125,"+","NR1D2",13547,"NM_005126",23945286,1083,-0.130904844762165,0.627153414524337,-0.0240503005107196,-0.130904844762165
