"","seqnames","idx","start","end","Log2FC","FDR","MeanDiff"
"37201","chr11",4555,66021000,66021499,0.918382930980164,8.9975800315241e-06,0.073236634484759
"210177","chrX",28,1333000,1333499,-1.00081405928289,9.31237864534147e-06,-0.0662193182203463
"135056","chr22",738,24403000,24403499,1.06248304335201,9.39257970970838e-06,0.0318835955388507
"207524","chr9",4648,127579000,127579499,0.585242833744991,9.39257970970838e-06,0.0935233426678489
"107620","chr19",8090,51339500,51339999,0.438680598253295,9.41477134134728e-06,0.12993235147993
"181146","chr6",8165,157768500,157768999,-0.735205107798126,9.64082345778463e-06,-0.0810005543149498
"31342","chr11",341,1572000,1572499,0.487549785498673,9.81693083812428e-06,0.0947038234144072
"15023","chr1",15954,178931500,178931999,-0.825701355037083,9.94254157117112e-06,-0.0259135846510642
"176426","chr6",4859,68628000,68628499,-1.41694683084252,1.0062358559304e-05,-0.0290969269975912
"209818","chr9",6339,137033000,137033499,0.623834204691073,1.0062358559304e-05,0.0879603229400679
"27902","chr10",5215,100373000,100373499,1.25344475204841,1.02074541100325e-05,0.0724220742651279
"136824","chr22",2039,38176500,38176999,1.04375765612501,1.03164952872428e-05,0.0362465608207792
"160036","chr5",237,7878500,7878999,-1.0524737816751,1.03285322259027e-05,-0.0639876142469386
"21520","chr10",607,11282000,11282499,-1.55788867508877,1.04873487832475e-05,-0.0566222139920102
"64892","chr14",4720,105025000,105025499,0.753154690104452,1.04873487832475e-05,0.049494180214071
"162955","chr5",2244,77210500,77210999,-1.00396143723477,1.06130157713836e-05,-0.0797146591942147
"127245","chr20",1607,31604000,31604499,0.655436108749455,1.06732189686278e-05,0.0865233840354432
"60291","chr14",1462,58749000,58749499,-0.834504678025673,1.07106520671965e-05,-0.0901288832700763
"100529","chr19",2650,11568000,11568499,0.578909773852499,1.07106520671965e-05,0.0803747330384589
"174781","chr6",3627,36754000,36754499,1.32558822574893,1.07873201077388e-05,0.0500664599505858
"67309","chr15",1541,55694500,55694999,-1.05056784532822,1.0863648009284e-05,-0.052212839189613
"189945","chr7",5541,128237000,128237499,0.880651750275497,1.0863648009284e-05,0.0818579290686666
"194368","chr8",1470,29999000,29999499,-1.12677044785858,1.12077875093627e-05,-0.0632304308161232
"41794","chr11",7885,121575000,121575499,0.601771848347255,1.1255075291036e-05,0.0877484708805072
"188734","chr7",4694,101718000,101718499,0.55541468865849,1.1255075291036e-05,0.129970327758962
"17836","chr1",13078,212485500,212485999,0.679878251870966,1.15960267788413e-05,0.0436260474131112
"174783","chr6",3628,36755500,36755999,0.612377227586279,1.15960267788413e-05,0.105814401511314
"112336","chr2",2447,43984500,43984999,-1.42000513600646,1.17078049778652e-05,-0.0508686332988855
"34259","chr11",2384,45102500,45102999,-0.970787518386976,1.17626144952836e-05,-0.0500263420447689
"107117","chr19",7699,49469000,49469499,-0.511223015248573,1.17626144952836e-05,-0.184257383389001
"186728","chr7",3263,72806000,72806499,0.90590032947946,1.18666602071906e-05,0.0415157783250152
"107337","chr19",7866,49917000,49917499,1.3936893599307,1.2311281541388e-05,0.0403481954380759
"25364","chr10",3355,71868000,71868499,0.795173275602352,1.25369786854974e-05,0.0745167019844106
"85232","chr17",3483,36090000,36090499,0.819555132408602,1.25957061512362e-05,0.0600678026871455
"132794","chr21",966,37655500,37655999,-1.18541674960183,1.27810239244093e-05,-0.0714286905083475
"156517","chr4",3396,102501000,102501499,0.459582304527926,1.2924145653438e-05,0.127347156576026
"104550","chr19",5742,39558000,39558499,2.36715542320852,1.30323308147676e-05,0.0200915410459644
"176456","chr6",4876,69881500,69881999,-1.68363341869598,1.30323308147676e-05,-0.0382760515086997
"34258","chr11",8571,45102000,45102499,-1.36613997310078,1.32978451800046e-05,-0.0404865383510465
"102809","chr19",4409,18496000,18496499,0.889078513147085,1.35145131433167e-05,0.0720982542458202
"109756","chr2",587,11702000,11702499,0.559672646362085,1.35396528063497e-05,0.0848957466520454
"210256","chrX",74,1657000,1657499,-1.78574804028208,1.35396528063497e-05,-0.0309860380900227
"75516","chr16",2444,29291000,29291499,0.449505619816166,1.38123796495361e-05,0.0933731999978467
"129190","chr20",3045,46631500,46631999,1.64813047000227,1.38123796495361e-05,0.0257167743204669
"138499","chr22",3272,46602000,46602499,1.0181398253653,1.38343194805982e-05,0.0573950611490502
"67785","chr15",5188,62122000,62122499,-1.71768376819287,1.39093309246363e-05,-0.0364474399812981
"64222","chr14",4236,100677500,100677999,-0.69979181160289,1.41476098539852e-05,-0.0931176245107126
"110629","chr2",1229,26492500,26492999,4.96570718460309,1.41476098539852e-05,0.0196956287600306
"208703","chr9",5574,133112500,133112999,0.350789356497819,1.46823134291518e-05,0.107690349216876
"80630","chr17",61,660500,660999,-1.08152354052867,1.46891905045911e-05,-0.0549627003125168
"20678","chr10",30,1043500,1043999,-0.667170076962603,1.48239126439234e-05,-0.101406074064383
"104645","chr19",5811,40365500,40365999,0.77968133350929,1.52780179019214e-05,0.062801234615692
"92126","chr17",8657,80856500,80856999,1.07163435329126,1.55692117376354e-05,0.0553707198282276
"50720","chr12",5688,104824000,104824499,-0.752445607535288,1.64391306538808e-05,-0.105598338137245
"60625","chr14",1724,63748000,63748499,-1.13119679551456,1.65580128709018e-05,-0.038156962292648
"200162","chr8",5435,141094000,141094499,-0.846780164124035,1.67956595269684e-05,-0.0683846025664644
"161778","chr5",1441,56665000,56665499,-1.51557361617613,1.71880894059388e-05,-0.0457591126691083
"99859","chr19",2119,8592500,8592999,0.675017681080266,1.74071069532863e-05,0.0767784080078819
"30673","chr10",7152,132931500,132931999,-0.869350562131926,1.77697848913748e-05,-0.0840636525092162
"38610","chr11",5601,73288500,73288999,0.816274723162872,1.78462873596273e-05,0.075303016046035
"182514","chr7",266,1919500,1919999,1.14005305382478,1.82025727946931e-05,0.0450569422986626
"102","chr1",78,1038500,1038999,1.00913508222135,1.83341832396856e-05,0.0467899486631612
"81617","chr17",777,4760000,4760499,-0.654477037126518,1.83341832396856e-05,-0.0816781679353352
"95362","chr18",1570,48869000,48869499,1.19644947397157,1.83341832396856e-05,0.0487574015730933
"97326","chr19",271,1063000,1063499,0.509603923537564,1.83341832396856e-05,0.101398487232853
"115755","chr2",4878,96486000,96486499,0.627204623148378,1.83341832396856e-05,0.0946225472121554
"176638","chr6",5004,73695500,73695999,1.04038780939097,1.83341832396856e-05,0.0652133854452117
"34902","chr11",2850,57424500,57424999,0.493327946563531,1.88723852552825e-05,0.0472283587770603
"168915","chr5",6475,173271500,173271999,0.941380673041188,1.90405831146456e-05,0.0561267518417776
"205361","chr9",3019,98993500,98993999,0.579870114338614,1.90405831146456e-05,0.0903372172156033
"106710","chr19",7367,48326000,48326499,0.722892244034789,1.92245737969873e-05,0.0694355000057707
"21194","chr10",387,6275000,6275499,0.433250961854262,1.9282455652185e-05,0.108853983992663
"108432","chr19",8722,55080000,55080499,0.708854201553454,1.93315334028739e-05,0.0800648073719442
"124978","chr2",11293,241844000,241844499,0.524938130816034,1.93315334028739e-05,0.112058756424738
"161763","chr5",1433,56589000,56589499,-0.69497562612209,1.93315334028739e-05,-0.0791519326347012
"197873","chr8",3874,102656000,102656499,0.331840348927786,1.93315334028739e-05,0.125269016877715
"19705","chr1",14464,235012000,235012499,0.572811626732625,1.94867838430225e-05,0.0461962757904245
"44498","chr12",1332,13196500,13196999,1.27491268088671,1.94867838430225e-05,0.0540522557639828
"165694","chr5",4151,135456500,135456999,1.00551784926253,1.97171577185808e-05,0.0484024451310314
"52353","chr12",6886,120599000,120599499,1.06492094786111,2.03080121082342e-05,0.0476634328383749
"48794","chr12",4413,68533500,68533999,-1.06642384867914,2.05585856735721e-05,-0.0527146158705068
"64839","chr14",4678,104800000,104800499,0.715034043427038,2.05585856735721e-05,0.044823989144197
"175936","chr6",4509,45710500,45710999,0.940303428032096,2.05585856735721e-05,0.0657126384818858
"201964","chr9",566,21832000,21832499,0.910265506272154,2.05585856735721e-05,0.0552863145487376
"103080","chr19",4612,19447500,19447999,-1.67511061008448,2.08524212897129e-05,-0.0452340798547494
"184776","chr7",1900,29244000,29244499,-1.00043269063813,2.08524212897129e-05,-0.0775986542949944
"173134","chr6",2376,30047000,30047499,-0.900634108605214,2.12336142418468e-05,-0.0691345966400442
"142072","chr3",2099,45566000,45566499,-0.618639909061734,2.13756581678066e-05,-0.128921362842874
"31233","chr11",273,844500,844999,0.863856057530195,2.16894074525458e-05,0.0657360508248023
"138497","chr22",3271,46599000,46599499,0.748563042600423,2.31884647307817e-05,0.057083659542779
"62232","chr14",2882,76978000,76978499,0.401604999412974,2.41627776436932e-05,0.123582907629836
"125069","chr20",37,373500,373999,0.698657000544559,2.54601812786653e-05,0.0847396756094277
"19630","chr1",14408,234866000,234866499,0.479916127785634,2.64540057973078e-05,0.0939076633338405
"114960","chr2",4312,74845500,74845999,0.894972925689351,2.64540057973078e-05,0.0713251184891637
"115778","chr2",4895,96536500,96536999,0.557728767411258,2.64540057973078e-05,0.090367621111737
"182199","chr7",65,604000,604499,0.637720671866484,2.67086419737993e-05,0.043785432522011
"133131","chr21",1213,41420000,41420499,0.836286867802636,2.71238531873319e-05,0.0769607921322261
"144663","chr3",3983,72310500,72310999,-0.716564287914882,2.73069323935832e-05,-0.0739965527759085
"145055","chr3",4246,99913000,99913499,-1.42264747550831,2.74673528447502e-05,-0.0443230055136804
"91360","chr17",8085,77869500,77869999,0.544536400377357,2.76795265341794e-05,0.0974883856736701
"153302","chr4",1218,22787500,22787999,-1.69392270335531,2.82433439896264e-05,-0.0378229176208782
"19704","chr1",14463,235011500,235011999,0.903029095872172,2.83206670884338e-05,0.0408957923899912
"147021","chr3",5660,129525500,129525999,1.16574617700165,2.85619634231772e-05,0.0444883810031098
"129083","chr20",2959,45998500,45998999,0.733098448671671,2.93630954130763e-05,0.0736214965644046
"111259","chr2",1673,31219000,31219499,-0.785618586401808,2.93984837561452e-05,-0.0871621190625759
"75504","chr16",2433,29204500,29204999,-1.48579278045207,2.94250409096055e-05,-0.0400489492593836
"104854","chr19",5968,41196000,41196499,0.966490953722237,2.99995737811023e-05,0.0480192634779929
"60517","chr14",1643,61525500,61525999,1.00352301911242,3.02462134667913e-05,0.0398342883613254
"117262","chr2",5954,113218500,113218999,-0.785228765457094,3.08941473093627e-05,-0.0578219168683688
"131396","chr20",4615,64077000,64077499,-0.8163532740091,3.08941473093627e-05,-0.122815581528072
"73989","chr16",1335,11497500,11497999,1.0514164112742,3.10000467281981e-05,0.0536335595827531
"43186","chr12",366,4153000,4153499,0.961148298492179,3.12558856531724e-05,0.0369551070144159
"161065","chr5",947,40407000,40407499,-0.768311039663836,3.17912909597119e-05,-0.097576610852254
"1842","chr1",1331,12602000,12602499,0.7134478081439,3.21647472104134e-05,0.0782447117913656
"107341","chr19",7869,49923500,49923999,1.09389255335676,3.23179862855896e-05,0.0603867603035431
"97259","chr19",233,961000,961499,-1.55899717849363,3.26944369988198e-05,-0.0675154515263131
"121267","chr2",8693,196268500,196268999,-0.832013428018006,3.28011323177056e-05,-0.0819396206753656
"133453","chr21",1438,43362000,43362499,1.11008289423519,3.28011323177056e-05,0.0436849334476757
"116816","chr2",5626,109214000,109214499,0.458092720133302,3.28126416774156e-05,0.0811093639552587
"181007","chr6",8066,156060000,156060499,-1.11676104234429,3.28126416774156e-05,-0.0654668308913987
"53587","chr12",7795,131093000,131093499,-0.897044470159714,3.2945363741242e-05,-0.0621751991273501
"171660","chr6",1275,15063500,15063999,0.834627660962532,3.37899433185801e-05,0.0756491990947791
"23110","chr10",1711,31751000,31751499,0.875915694852132,3.38091584409555e-05,0.032936628793785
"18973","chr1",13932,228827000,228827499,1.53048468219154,3.40344457015626e-05,0.0337655431450469
"137048","chr22",2200,38947000,38947499,0.759764184801781,3.40344457015626e-05,0.0660325542103932
"4448","chr1",3286,28438000,28438499,3.64809200248547,3.40958110438028e-05,0.0276734059230589
"62079","chr14",2766,75590000,75590499,-1.21789584251063,3.40958110438028e-05,-0.0513457333967819
"115552","chr2",4732,88693500,88693999,-1.48728046820565,3.40958110438028e-05,-0.0212730659024298
"201274","chr9",51,621500,621999,0.869289693445745,3.452391441148e-05,0.0516782259768102
"153636","chr4",1434,36337500,36337999,-1.78462400768804,3.482466891458e-05,-0.028374564695399
"149391","chr3",7338,172140500,172140999,0.845086415575607,3.50449633422377e-05,0.0515931406900941
"26240","chr10",3993,79321000,79321499,0.880750035839395,3.51624863078176e-05,0.0540969078958289
"106268","chr19",7027,46639500,46639999,0.645185830912748,3.5325790934283e-05,0.0750972356621776
"131250","chr20",4510,63815500,63815999,1.27161947752445,3.56877752163409e-05,0.0298299428402965
"200849","chr8",5897,143936500,143936999,0.748241605516367,3.62943723717584e-05,0.0658811065308612
"113317","chr2",3136,60710500,60710999,0.642178045859219,3.64236814863414e-05,0.0571564949404999
"102889","chr19",4473,18678000,18678499,0.725485424295566,3.65165962439955e-05,0.0855497946617437
"135693","chr22",1198,30261000,30261499,1.78039839595889,3.65165962439955e-05,0.0512981944275469
"55455","chr13",1082,42991000,42991499,2.2260822474408,3.72236994151967e-05,0.0273748518828325
"143931","chr3",3488,57951500,57951999,0.94101156893274,3.7525625170645e-05,0.0644716381646396
"66681","chr15",1080,45456500,45456999,0.594877430808542,3.78211923390832e-05,0.0824309470034316
"33971","chr11",2189,36149500,36149999,0.835734336416105,3.8349937685724e-05,0.0775485549947375
"39014","chr11",5899,75428000,75428499,0.577248749746677,3.8349937685724e-05,0.055638130931234
"19527","chr1",16166,234589000,234589499,-1.25399032351659,3.8945401806221e-05,-0.0406533539912575
"98163","chr19",861,2494500,2494999,0.740312786268439,3.8945401806221e-05,0.060899518836787
"187154","chr7",3576,75951500,75951999,0.569756721424895,3.91393615806891e-05,0.0960765514096115
"153642","chr4",1438,36386000,36386499,-0.787859858772584,3.92629517978401e-05,-0.0795186356181328
"203788","chr9",1878,79584000,79584499,-0.455619463397744,3.92629517978401e-05,-0.150036887984257
"124981","chr2",11294,241853500,241853999,1.67449724905777,4.01246737729079e-05,0.0335822474772524
"156593","chr4",3438,102826500,102826999,0.452857591395659,4.01321300830119e-05,0.0808708949620043
"199081","chr8",4661,125386000,125386499,1.50163836470974,4.09459292629402e-05,0.0352348271239135
"152827","chr4",894,10096500,10096999,0.982295165032835,4.14315983755621e-05,0.0455899779763581
"28261","chr10",5486,102452500,102452999,0.617764774471681,4.22399407965069e-05,0.0955418510942075
"77141","chr16",3677,57816500,57816999,1.35130437481892,4.30707087581496e-05,0.0285357660101756
"81447","chr17",644,3960500,3960999,0.725997773995157,4.31727231677468e-05,0.067651603569836
"124975","chr2",11290,241842500,241842999,0.538811622605031,4.31727231677468e-05,0.0656147880370254
"5893","chr1",4398,40039500,40039999,-0.444455881806992,4.34604679878269e-05,-0.0795201996343978
"92125","chr17",8656,80833000,80833499,0.953872690801311,4.34604679878269e-05,0.0567771856732298
"126562","chr20",4776,17850000,17850499,-1.97559454074054,4.34604679878269e-05,-0.0378438722870348
"103125","chr19",4645,19591000,19591499,0.681927631562124,4.35224380744612e-05,0.0794097377242588
"195024","chr8",1961,41651500,41651999,0.78172441495338,4.39070376241119e-05,0.0807157673392699
"76254","chr16",3002,46659000,46659499,-0.438474732621419,4.45228443037715e-05,-0.12151769279105
"85260","chr17",3505,36196500,36196999,0.931938872466452,4.45228443037715e-05,0.0656940883146559
"130893","chr20",4248,62675500,62675999,1.12933625974417,4.4589210076982e-05,0.0568015240325907
"90791","chr17",7672,75779000,75779499,0.442096267935774,4.58257769727254e-05,0.103316200091006
"135802","chr22",1283,30649500,30649999,1.04268466789673,4.58257769727254e-05,0.0481697945551166
"22786","chr10",1496,28492500,28492999,-0.844721421671061,4.58814643080124e-05,-0.0888799513717879
"81276","chr17",531,2944000,2944499,-0.971024137113291,4.60407506924403e-05,-0.0576230694426482
"184828","chr7",1935,29956000,29956499,-0.714772655075089,4.66883754353954e-05,-0.0917923290119889
